Date,High,Low,Open,Close,Volume,Adj Close,next_rtn,log_return,MA5,MA10,RASD5,RASD10,MACD,CCI,ATR,ub,middle,lb,MTM1,MTM3,ROC,WPR,NASDAQ,NASDAQ_100,VIX,S&P500,VXN,BOND_10y,BOND_13w,UUP
2012-03-15,73472.0,71936.0,72384.0,72448.0,409.0,69579.046875,0.0008841732979663064,-0.007042086032759953,75174.4,78169.6,2419.002106924835,1991.748134595085,-5201.063614899613,-170.98499223736277,2678.777212019248,87855.36929642086,80387.2,72919.03070357913,-512.0,-5824.0,,-96.1352657004831,3056.3701171875,2714.7900390625,15.420000076293945,1402.5999755859375,17.25,2.2809998989105225,0.07500000298023224,22.329999923706055
2012-03-16,73024.0,72064.0,72128.0,72576.0,279.0,69701.9765625,0.006211180124223503,0.001765204137451496,74009.6,77516.8,2461.3432090507013,2080.9776446144133,-5239.178197802699,-134.78172794489936,2556.0074111607305,87824.74177219292,79817.6,71810.45822780709,128.0,-1216.0,,-95.16908212560388,3055.260009765625,2712.780029296875,14.470000267028809,1404.1700439453125,16.469999313354492,2.2980000972747803,0.07999999821186066,22.18000030517578
2012-03-19,72768.0,70528.0,72256.0,70976.0,322.0,68165.3359375,-0.017714791851195733,-0.02229251058150157,72550.4,76467.2,2199.748629361471,2071.541153336456,-5336.969643691991,-123.43931007851683,2533.4354532206785,87662.98044886839,79126.4,70589.8195511316,-1600.0,-1984.0,,-96.94323144104803,3078.320068359375,2733.260009765625,15.039999961853027,1409.75,16.549999237060547,2.378999948501587,0.07500000298023224,22.059999465942383
2012-03-20,72640.0,70400.0,72000.0,70592.0,370.0,67796.546875,-0.019555555555555548,-0.005424902322807003,71910.4,75136.0,1856.5068118884847,1982.6758753278725,-5383.39918513014,-103.61324338993509,2512.47577799063,87444.45473620732,78454.4,69464.34526379267,-384.0,-1856.0,,-98.7012987012987,3074.14990234375,2737.6298828125,15.579999923706055,1405.52001953125,16.350000381469727,2.371999979019165,0.0949999988079071,22.100000381469727
2012-03-21,70848.0,69440.0,70528.0,70592.0,496.0,67796.546875,0.0009074410163338875,0.0,71436.8,73990.4,1509.7270836779385,1882.1871626933444,-5358.426328021786,-100.03757985719643,2433.5846509912994,86793.75305200851,77728.0,68662.24694799149,0.0,-1984.0,,-92.6829268292683,3075.320068359375,2736.8798828125,15.130000114440918,1402.8900146484375,16.229999542236328,2.2939999103546143,0.08500000089406967,22.110000610351562
2012-03-22,71936.0,70528.0,71936.0,71040.0,496.0,68226.8125,-0.01245551601423489,0.006326370147274623,71155.2,73164.8,1133.2233357186112,1776.1127213217237,-5242.05811999648,-74.56388743226691,2360.3286044919214,86207.11981685409,77104.0,68000.88018314591,448.0,64.0,,-89.83739837398375,3063.320068359375,2731.5,15.569999694824219,1392.780029296875,16.829999923706055,2.2750000953674316,0.07000000029802322,22.139999389648438
2012-03-23,72320.0,70720.0,70784.0,71104.0,268.0,68288.2734375,0.004520795660036159,0.0009004271026967642,70860.8,72435.2,741.4103682249269,1601.376788637815,-5086.0424798627355,-63.93512590695691,2306.019418456784,85618.9628972954,76528.0,67437.0371027046,64.0,512.0,,-89.4308943089431,3067.919921875,2728.550048828125,14.819999694824219,1397.1099853515625,16.56999969482422,2.236999988555908,0.07000000029802322,22.020000457763672
2012-03-26,69824.0,67328.0,69760.0,67328.0,438.0,64661.80078125,-0.034862385321100864,-0.05456743793874457,70131.2,71340.8,841.7418798367302,1520.7452545991014,-5207.066779132729,-113.84654633586324,2411.0180314241566,85288.64791737829,75776.0,66263.35208262171,-3776.0,-3264.0,,-99.99999999999999,3122.570068359375,2778.02001953125,14.260000228881836,1416.510009765625,15.920000076293945,2.24399995803833,0.07000000029802322,21.8799991607666
2012-03-27,67264.0,66240.0,67136.0,67072.0,274.0,64415.9375,-0.0009532888465204614,-0.003809542712276046,69427.2,70668.8,1018.9353071015117,1437.721059494999,-5262.968246889766,-138.26125991321254,2316.516743465288,85168.37511260426,75136.0,65103.62488739573,-256.0,-3968.0,,-94.37229437229438,3120.35009765625,2782.1201171875,15.59000015258789,1412.52001953125,17.020000457763672,2.187000036239624,0.07999999821186066,21.959999084472656
2012-03-28,68992.0,66240.0,67008.0,67840.0,348.0,65153.52734375,0.01241642788920716,0.011385364788275574,68876.8,70156.8,1202.8400832769114,1356.283583477426,-5185.523889754797,-111.97645079899058,2347.622690360625,84629.8626158556,74483.2,64336.537384144394,768.0,-3264.0,,-87.8048780487805,3104.9599609375,2770.969970703125,15.470000267028809,1405.5400390625,17.280000686645508,2.196000099182129,0.07500000298023224,21.950000762939453
2012-03-29,70080.0,67904.0,68928.0,68672.0,323.0,65952.5703125,-0.00371402042711233,0.012189408068805188,68403.2,69779.2,1347.2810714173831,1240.252203567998,-4999.3834516603965,-75.74269005847951,2339.935355334866,84214.66199664862,73974.4,63734.13800335138,832.0,1344.0,-42.28079612694997,-81.46341463414635,3095.360107421875,2762.050048828125,15.479999542236328,1403.280029296875,17.270000457763672,2.1589999198913574,0.054999999701976776,21.940000534057617
2012-03-30,69824.0,67648.0,67712.0,69056.0,201.0,66321.3671875,0.01984877126654072,0.005576273566954087,67993.6,69427.2,1455.0895935286248,1098.2499808767766,-4765.941416667221,-64.11024105634833,2328.225687096661,83642.00074729598,73472.0,63301.99925270402,384.0,1984.0,-41.16684841875682,-74.56647398843931,3091.570068359375,2755.27001953125,15.5,1408.469970703125,17.190000534057617,2.2160000801086426,0.06499999761581421,21.90999984741211
2012-04-02,69632.0,66624.0,69248.0,66880.0,262.0,64231.52734375,-0.03419593345656191,-0.03201795534885673,67904.0,69017.6,1342.6287233838902,1092.185301610311,-4702.316558291757,-89.27000879507446,2376.7809951611853,82600.9264294419,72742.4,62883.8735705581,-2176.0,-960.0,-41.52210408505875,-92.1259842519685,3119.699951171875,2784.419921875,15.640000343322754,1419.0400390625,16.700000762939453,2.193000078201294,0.05999999865889549,21.860000610351562
2012-04-03,68032.0,65984.0,66688.0,66944.0,315.0,64293.0078125,0.0038387715930903177,0.0009567118583960252,67878.4,68652.8,1153.223663877847,1086.07948548968,-4593.774956336143,-99.21962095875124,2353.2966383639578,80619.20102695796,71894.4,63169.59897304203,64.0,-1728.0,-40.870548332391174,-87.17948717948718,3113.570068359375,2782.780029296875,15.65999984741211,1413.3800048828125,16.81999969482422,2.2839999198913574,0.07500000298023224,22.020000457763672
2012-04-04,70784.0,68288.0,68544.0,69696.0,396.0,66936.0234375,0.01680672268907557,0.0402864070064914,68249.6,68563.2,1019.38546465525,1111.1127739660815,-4236.851764418359,4.427577482605547,2459.489735623675,78689.21578974064,71276.8,63864.38421025936,2752.0,640.0,-38.99159663865546,-47.272727272727266,3068.090087890625,2745.0,16.440000534057617,1398.9599609375,17.950000762939453,2.243000030517578,0.07000000029802322,22.1299991607666
2012-04-05,70208.0,68224.0,70080.0,68352.0,317.0,65645.2578125,-0.024657534246575352,-0.019471925388262645,68185.6,68294.4,952.7440182242324,1150.0125448208084,-4016.141551213048,-14.185730700929975,2425.526183079127,77256.12846159414,70729.6,64203.07153840587,-1344.0,1472.0,-38.901601830663616,-65.09433962264151,3080.5,2762.5,16.700000762939453,1398.0799560546875,17.959999084472656,2.174999952316284,0.07000000029802322,22.200000762939453
2012-04-09,71232.0,69120.0,70976.0,69952.0,444.0,67181.8984375,-0.014427412082957614,0.02313847900043657,68364.8,68179.2,1061.2948505663976,1258.1922220475117,-3669.817121479966,50.58330501755489,2457.988598573475,75805.91001599502,70307.2,64808.48998400498,1600.0,3008.0,-37.07541738629821,-40.38461538461538,3047.080078125,2739.97998046875,18.809999465942383,1382.199951171875,20.18000030517578,2.0369999408721924,0.07500000298023224,22.1299991607666
2012-04-10,73920.0,69248.0,70016.0,73216.0,656.0,70316.6328125,0.04570383912248621,0.045604525695858565,69632.0,68768.0,1307.896964320233,1325.2628438520621,-3096.2829714442923,144.19475655430708,2616.132270103941,74411.55459445724,70054.4,65697.24540554275,3264.0,3520.0,-33.21657910099242,-8.870967741935484,2991.219970703125,2695.1201171875,20.389999389648438,1358.5899658203125,21.59000015258789,1.9880000352859497,0.08500000089406967,22.15999984741211
